time,open,high,low,close
1758736800,1.17378,1.17385,1.17327,1.1736
1758738600,1.1736,1.17385,1.1733,1.17368
1758740400,1.17368,1.17369,1.17322,1.17345
1758742200,1.17345,1.17392,1.17343,1.17379
1758744000,1.17379,1.17394,1.17359,1.17379
1758745800,1.17379,1.17388,1.17351,1.17376
1758747600,1.1736,1.17388,1.1736,1.17381
1758749400,1.17381,1.17404,1.17372,1.17379
1758751200,1.17379,1.17437,1.17379,1.17422
1758753000,1.17422,1.17453,1.17421,1.17446
1758754800,1.17446,1.17453,1.17429,1.17443
1758756600,1.17443,1.17463,1.17423,1.17424
1758758400,1.17424,1.17449,1.17407,1.17431
1758760200,1.17431,1.17483,1.17421,1.17474
1758762000,1.17474,1.17494,1.17418,1.17435
1758763800,1.17435,1.17465,1.17408,1.17445
1758765600,1.17445,1.17484,1.17434,1.1747
1758767400,1.1747,1.17518,1.1747,1.17498
1758769200,1.17498,1.17517,1.17478,1.17505
1758771000,1.17505,1.17537,1.17498,1.17524
1758772800,1.17524,1.17535,1.1749,1.17518
1758774600,1.17518,1.1753,1.17505,1.1752
1758776400,1.1752,1.17522,1.17439,1.1744
1758778200,1.1744,1.17445,1.17406,1.17424
1758780000,1.17424,1.17519,1.17382,1.17472
1758781800,1.17472,1.17523,1.17451,1.17458
1758783600,1.17458,1.1748,1.17422,1.17428
1758785400,1.17428,1.1748,1.17316,1.17335
1758787200,1.17335,1.17414,1.17308,1.17374
1758789000,1.17374,1.17445,1.17334,1.17428
1758790800,1.17428,1.17519,1.17418,1.17423
1758792600,1.17423,1.17489,1.17392,1.1745
1758794400,1.1745,1.17524,1.17446,1.17488
1758796200,1.17488,1.1754,1.17469,1.17471
1758798000,1.17471,1.17473,1.17388,1.1742
1758799800,1.1742,1.17439,1.17348,1.174
1758801600,1.174,1.17454,1.1732,1.17344
1758803400,1.17344,1.17344,1.16879,1.16981
1758805200,1.16981,1.17102,1.16934,1.17012
1758807000,1.17012,1.17041,1.16832,1.16861
1758808800,1.16861,1.16946,1.16804,1.16857
1758810600,1.16857,1.16865,1.1674,1.16763
1758812400,1.16763,1.16808,1.16669,1.16764
1758814200,1.16764,1.16774,1.16683,1.16726
1758816000,1.16726,1.16834,1.16709,1.16799
1758817800,1.16799,1.16799,1.1669,1.16708
1758819600,1.16708,1.16722,1.16524,1.16532
1758821400,1.16532,1.16595,1.16523,1.16577
1758823200,1.16577,1.16603,1.16457,1.16515
1758825000,1.16515,1.1656,1.16502,1.16525
1758826800,1.16525,1.16629,1.1652,1.16598
1758828600,1.16598,1.16617,1.16567,1.16604
1758830400,1.16604,1.1666,1.16592,1.16655
1758832200,1.16655,1.16691,1.16642,1.16648
1758834000,1.16566,1.16615,1.16535,1.16615
1758835800,1.16615,1.16648,1.16559,1.16569
1758837600,1.16564,1.16687,1.16564,1.16677
1758839400,1.16677,1.16685,1.1666,1.16682
1758841200,1.16682,1.16683,1.166,1.16606
1758843000,1.16606,1.16632,1.16601,1.16619
1758844800,1.16619,1.16648,1.1658,1.16646
1758846600,1.16646,1.16714,1.16631,1.16713
1758848400,1.16713,1.16734,1.16702,1.1672
1758850200,1.1672,1.16735,1.16658,1.1668
1758852000,1.1668,1.16762,1.16675,1.16759
1758853800,1.16759,1.16794,1.16753,1.16771
1758855600,1.16771,1.16773,1.16751,1.16771
1758857400,1.16771,1.16788,1.16754,1.16783
1758859200,1.16783,1.1682,1.16748,1.16767
1758861000,1.16767,1.16815,1.16765,1.16799
1758862800,1.16799,1.16819,1.16777,1.16815
1758864600,1.16815,1.16818,1.16765,1.16774
1758866400,1.16774,1.16838,1.16762,1.16785
1758868200,1.16785,1.16815,1.1672,1.16798
1758870000,1.16798,1.16832,1.16719,1.16762
1758871800,1.16762,1.16813,1.16687,1.1673
1758873600,1.1673,1.16819,1.16708,1.1681
1758875400,1.1681,1.16879,1.16788,1.16807
1758877200,1.16807,1.16823,1.16761,1.16822
1758879000,1.16822,1.16843,1.16766,1.16787
1758880800,1.16787,1.16811,1.16718,1.16723
1758882600,1.16723,1.16733,1.16619,1.16632
1758884400,1.16632,1.16692,1.16628,1.16659
1758886200,1.16659,1.16759,1.16652,1.1668
1758888000,1.1668,1.168,1.16669,1.16775
1758889800,1.16775,1.1686,1.16717,1.16829
1758891600,1.16829,1.16943,1.16787,1.16805
1758893400,1.16805,1.1688,1.16783,1.16831
1758895200,1.16831,1.16974,1.16831,1.1689
1758897000,1.1689,1.17047,1.16876,1.16913
1758898800,1.16913,1.16979,1.16873,1.16979
1758900600,1.16979,1.16999,1.16882,1.16914
1758902400,1.16914,1.16945,1.16868,1.16941
1758904200,1.16941,1.16969,1.16904,1.16929
1758906000,1.16929,1.16977,1.16911,1.16975
1758907800,1.16975,1.17018,1.16973,1.16997
1758909600,1.16997,1.1701,1.16983,1.17003
1758911400,1.17003,1.17057,1.16961,1.17038
1758913200,1.17038,1.17048,1.17001,1.17005
1758915000,1.17005,1.17057,1.16985,1.17054
1758916800,1.17054,1.17071,1.17018,1.17029
1758918600,1.17031,1.17041,1.16989,1.17
1759093320,1.17002,1.17016,1.16979,1.17002
1759095120,1.17002,1.17059,1.16977,1.17054
1759096920,1.17054,1.17061,1.17029,1.17044
1759098720,1.17044,1.1706,1.17038,1.1706
1759100520,1.1706,1.17098,1.17039,1.17093
1759102320,1.17093,1.17099,1.17047,1.17098
1759104120,1.17098,1.17194,1.17094,1.17183
1759105920,1.17183,1.17232,1.17165,1.17193
1759107720,1.17193,1.17196,1.17146,1.17194
1759109520,1.17194,1.17254,1.17184,1.17249
1759111320,1.17249,1.17276,1.17227,1.17243
1759113120,1.17243,1.17284,1.17232,1.1726
1759114920,1.1726,1.17293,1.1726,1.17289
1759116720,1.17289,1.17294,1.1724,1.17241
1759118520,1.17241,1.17271,1.17229,1.17259
1759120320,1.17259,1.1733,1.17259,1.17283
1759122120,1.17283,1.17332,1.17273,1.17311
1759123920,1.17311,1.17326,1.17232,1.17237
1759125720,1.17237,1.17258,1.17217,1.17227
1759127520,1.17227,1.17258,1.17177,1.17177
1759129320,1.17177,1.17331,1.17177,1.17302
1759131120,1.17302,1.17321,1.17224,1.17241
1759132920,1.17241,1.17289,1.17079,1.1716
1759134720,1.1716,1.17254,1.1716,1.17254
1759136520,1.17254,1.17261,1.17199,1.17235
1759138320,1.17235,1.17242,1.17167,1.17179
1759140120,1.17179,1.17206,1.17156,1.17185
1759141920,1.17185,1.17217,1.1716,1.17192
1759143720,1.17192,1.17192,1.17095,1.17126
1759145520,1.17126,1.17341,1.17115,1.1731
1759147320,1.1731,1.17321,1.1719,1.17194
1759149120,1.17194,1.17514,1.17187,1.17498
1759150920,1.17498,1.17506,1.17373,1.17434
1759152720,1.17434,1.17546,1.17391,1.17424
1759154520,1.17424,1.17441,1.17326,1.17357
1759156320,1.17357,1.17367,1.17294,1.17303
1759158120,1.17303,1.17341,1.17229,1.17305
1759159920,1.17305,1.17341,1.1728,1.17289
1759161720,1.17289,1.17331,1.17262,1.17285
1759163520,1.17285,1.17316,1.17256,1.17309
1759165320,1.17309,1.1731,1.17224,1.17231
1759167120,1.17231,1.17255,1.1721,1.17211
1759168920,1.17211,1.17281,1.17203,1.1727
1759170720,1.1727,1.17328,1.17258,1.17294
1759172520,1.17294,1.17316,1.17261,1.17301
1759174320,1.17301,1.17311,1.17265,1.17265
1759176120,1.17265,1.17274,1.17234,1.17246
1759177920,1.17246,1.17275,1.17237,1.17263
1759179600,1.17228,1.17254,1.17219,1.17254
1759181400,1.17254,1.173,1.17245,1.17248
1759183200,1.17248,1.17278,1.17241,1.17251
1759185000,1.17251,1.17278,1.17245,1.17274
1759186800,1.17274,1.17314,1.1727,1.17306
1759188600,1.17306,1.17324,1.17301,1.17307
1759190400,1.17307,1.17315,1.17254,1.17275
1759192200,1.17275,1.17275,1.17129,1.17207
1759194000,1.17207,1.17257,1.17196,1.17235
1759195800,1.17235,1.17252,1.17137,1.17143
1759197600,1.17143,1.17231,1.17123,1.17214
1759199400,1.17214,1.17239,1.17202,1.17223
1759201200,1.17223,1.17262,1.17204,1.17253
1759203000,1.17253,1.17264,1.17233,1.1724
1759204800,1.1724,1.1725,1.1719,1.17199
1759206600,1.17199,1.17286,1.17187,1.17285
1759208400,1.17285,1.17339,1.17282,1.17311
1759210200,1.17311,1.17371,1.173,1.17337
1759212000,1.17337,1.17398,1.17312,1.17384
1759213800,1.17384,1.17438,1.17369,1.17374
1759215600,1.17374,1.17484,1.17368,1.17459
1759217400,1.17459,1.17462,1.17367,1.17419
1759219200,1.17419,1.1751,1.17419,1.17491
1759221000,1.17491,1.17617,1.17489,1.17557
1759222800,1.17557,1.17584,1.17462,1.17463
1759224600,1.17463,1.1752,1.17453,1.17484
1759226400,1.17484,1.17515,1.17424,1.17449
1759228200,1.17449,1.17468,1.17406,1.17456
1759230000,1.17456,1.17486,1.17367,1.17391
1759231800,1.17391,1.17437,1.17382,1.17423
1759233600,1.17423,1.17474,1.17397,1.17411
1759235400,1.17411,1.17424,1.17333,1.17375
1759237200,1.17375,1.17393,1.17167,1.17212
1759239000,1.17212,1.17382,1.17208,1.17301
1759240800,1.17301,1.17487,1.1724,1.17409
1759242600,1.17409,1.17523,1.17408,1.17498
1759244400,1.17498,1.17504,1.17257,1.17264
1759246200,1.17264,1.17345,1.17264,1.17342
1759248000,1.17342,1.17424,1.17337,1.17424
1759249800,1.17424,1.17591,1.1741,1.17565
1759251600,1.17565,1.17615,1.17528,1.17564
1759253400,1.17564,1.17583,1.1747,1.17495
1759255200,1.17495,1.17496,1.17408,1.17416
1759257000,1.17416,1.17435,1.17359,1.1741
1759258800,1.1741,1.17411,1.17363,1.17384
1759260600,1.17384,1.1741,1.17365,1.17396
1759262400,1.17402,1.17404,1.1734,1.17353
1759264200,1.17353,1.17371,1.17327,1.17329
1759266000,1.17337,1.17341,1.17304,1.17338
1759267800,1.17338,1.17368,1.1732,1.17337
1759269600,1.17337,1.17423,1.17329,1.17356
1759271400,1.17356,1.17363,1.1733,1.17343
1759273200,1.17343,1.17424,1.17336,1.17397
1759275000,1.17397,1.17399,1.17344,1.17346
1759276800,1.17346,1.17384,1.17298,1.1735
1759278600,1.1735,1.17368,1.17312,1.17359
1759280400,1.17359,1.17384,1.17305,1.17379
1759282200,1.17379,1.17407,1.1736,1.17391
1759284000,1.17391,1.17396,1.17331,1.17338
1759285800,1.17338,1.17395,1.17325,1.17378
1759287600,1.17378,1.1739,1.17359,1.17373
1759289400,1.17373,1.17386,1.17341,1.17379
1759291200,1.17379,1.1745,1.17379,1.17449
1759293000,1.17449,1.17587,1.17449,1.17582
1759294800,1.17582,1.17669,1.17561,1.17602
1759296600,1.17602,1.17607,1.17525,1.17526
1759298400,1.17526,1.17599,1.17509,1.17589
1759300200,1.17589,1.17749,1.17576,1.1768
1759302000,1.1768,1.17786,1.17539,1.17539
1759303800,1.17539,1.17578,1.17422,1.17501
1759305600,1.17501,1.17629,1.17501,1.17558
1759307400,1.17558,1.17658,1.17496,1.17497
1759309200,1.17497,1.17542,1.17433,1.17436
1759311000,1.17436,1.17452,1.1731,1.17331
1759312800,1.17331,1.17337,1.17175,1.17179
1759314600,1.17179,1.17304,1.17161,1.17254
1759316400,1.17254,1.17362,1.17252,1.17355
1759318200,1.17355,1.17401,1.17321,1.17346
1759320000,1.17346,1.17688,1.17221,1.17521
1759321800,1.17521,1.1764,1.17436,1.17493
1759323600,1.17493,1.17605,1.17462,1.1754
1759325400,1.1754,1.17615,1.17502,1.1755
1759327200,1.1755,1.17634,1.17348,1.17476
1759329000,1.17476,1.17565,1.17313,1.17467
1759330800,1.17467,1.17493,1.17215,1.17261
1759332600,1.17261,1.17353,1.17225,1.1723
1759334400,1.1723,1.17268,1.17168,1.17227
1759336200,1.17227,1.17245,1.17156,1.17228
1759338000,1.17228,1.17326,1.17228,1.17306
1759339800,1.17306,1.17308,1.17234,1.1724
1759341600,1.1724,1.17381,1.17218,1.17377
1759343400,1.17377,1.1742,1.1735,1.1735
1759345200,1.1735,1.17371,1.17311,1.17335
1759347000,1.17335,1.17357,1.17297,1.17305
1759348800,1.17305,1.1731,1.17261,1.17263
1759350600,1.17263,1.17309,1.17263,1.17299
1759352400,1.17205,1.17288,1.17205,1.17277
1759354200,1.17277,1.17312,1.1725,1.17301
1759356000,1.17301,1.17372,1.173,1.17339
1759357800,1.17339,1.1735,1.17336,1.17337
1759359600,1.17338,1.17363,1.17335,1.17357
1759361400,1.17357,1.17372,1.1733,1.1733
1759363200,1.1733,1.17354,1.17255,1.17266
1759365000,1.17266,1.1731,1.17248,1.17298
1759366800,1.17298,1.17366,1.1724,1.17344
1759368600,1.17344,1.1739,1.17334,1.17388
1759370400,1.17388,1.17419,1.1737,1.17388
1759372200,1.17388,1.17401,1.17371,1.17372
1759374000,1.17372,1.17387,1.17356,1.17369
1759375800,1.17369,1.17369,1.17329,1.17347
1759377600,1.17347,1.17358,1.17328,1.17341
1759379400,1.17341,1.17345,1.17303,1.17343
1759381200,1.17343,1.1737,1.17297,1.17312
1759383000,1.17312,1.1736,1.17307,1.17355
1759384800,1.17355,1.17448,1.17355,1.17392
1759386600,1.17392,1.17447,1.17343,1.17429
1759388400,1.17429,1.17539,1.1741,1.1747
1759390200,1.1747,1.17567,1.17468,1.17502
1759392000,1.17502,1.17561,1.17496,1.17551
1759393800,1.17551,1.17567,1.17451,1.17537
1759395600,1.17537,1.17582,1.17513,1.17557
1759397400,1.17557,1.17577,1.17508,1.17549
1759399200,1.17549,1.17549,1.17466,1.17509
1759401000,1.17509,1.17536,1.17464,1.1752
1759402800,1.1752,1.17529,1.17473,1.17502
1759404600,1.17502,1.17566,1.17493,1.17505
1759406400,1.17505,1.17583,1.1747,1.17475
1759408200,1.17475,1.17488,1.17346,1.17377
1759410000,1.17377,1.17435,1.17341,1.17412
1759411800,1.17412,1.17439,1.17137,1.17222
1759413600,1.17222,1.17222,1.1706,1.17151
1759415400,1.17151,1.17167,1.17051,1.17133
1759417200,1.17133,1.17134,1.16919,1.16961
1759419000,1.16961,1.16983,1.16833,1.16965
1759420800,1.16965,1.17079,1.1695,1.17073
1759422600,1.17073,1.17149,1.17067,1.17148
1759424400,1.17148,1.17204,1.17123,1.17181
1759426200,1.17181,1.17196,1.17137,1.17137
1759428000,1.17137,1.17193,1.17127,1.17182
1759429800,1.17182,1.17222,1.17174,1.1721
1759431600,1.1721,1.17268,1.1721,1.17232
1759433400,1.17232,1.17232,1.17173,1.17188
1759435200,1.17188,1.17242,1.17165,1.17181
1759437000,1.17181,1.17207,1.17144,1.17162
1759438800,1.17124,1.17151,1.17124,1.17151
1759440600,1.17151,1.17165,1.17138,1.17148
1759442400,1.17148,1.17215,1.17148,1.1718
1759444200,1.1718,1.17205,1.17178,1.17189
1759446000,1.17189,1.17231,1.17185,1.17222
1759447800,1.17222,1.17259,1.17222,1.17246
1759449600,1.17246,1.17248,1.17207,1.17235
1759451400,1.17235,1.17244,1.17192,1.17242
1759453200,1.17242,1.1729,1.17164,1.17187
1759455000,1.17187,1.17292,1.17177,1.17268
1759456800,1.17268,1.17276,1.17211,1.17227
1759458600,1.17227,1.1727,1.17207,1.17247
1759460400,1.17247,1.17257,1.17199,1.17203
1759462200,1.17203,1.17268,1.172,1.17263
1759464000,1.17263,1.17281,1.17238,1.17242
1759465800,1.17242,1.17243,1.1718,1.17182
1759467600,1.17182,1.17214,1.17151,1.17162
1759469400,1.17162,1.17209,1.17153,1.17171
1759471200,1.17171,1.17266,1.17165,1.17216
1759473000,1.17216,1.1729,1.17178,1.17204
1759474800,1.17204,1.17273,1.17204,1.17263
1759476600,1.17263,1.17341,1.1726,1.17323
1759478400,1.17323,1.17374,1.17311,1.17368
1759480200,1.17368,1.17446,1.17347,1.17404
1759482000,1.17404,1.17404,1.17314,1.17347
1759483800,1.17347,1.17396,1.17336,1.17373
1759485600,1.17373,1.17383,1.17339,1.17357
1759487400,1.17357,1.17398,1.1734,1.17363
1759489200,1.17363,1.17374,1.17313,1.17359
1759491000,1.17359,1.1743,1.17332,1.17341
1759492800,1.17341,1.17389,1.17319,1.17348
1759494600,1.17348,1.17409,1.17273,1.17394
1759496400,1.17394,1.1743,1.17328,1.17406
1759498200,1.17406,1.17445,1.17351,1.17378
1759500000,1.17378,1.17592,1.17364,1.17424
1759501800,1.17424,1.17467,1.17343,1.17408
1759503600,1.17408,1.17472,1.17368,1.17434
1759505400,1.17434,1.17488,1.17408,1.17461
1759507200,1.17461,1.17483,1.17382,1.17401
1759509000,1.17401,1.17413,1.17377,1.174
1759510800,1.174,1.17415,1.17379,1.1739
1759512600,1.1739,1.17415,1.17322,1.1734
1759514400,1.1734,1.17344,1.1727,1.17336
1759516200,1.17336,1.17402,1.17333,1.17396
1759518000,1.17396,1.17423,1.17373,1.17404
1759519800,1.17404,1.17417,1.17383,1.17408
1759521600,1.17408,1.17443,1.17398,1.17428
1759523400,1.17428,1.17428,1.17386,1.17415
1759698120,1.17244,1.17275,1.17184,1.17201
1759699920,1.17201,1.17267,1.17201,1.17229
1759701720,1.17229,1.17242,1.17158,1.17194
1759703520,1.17194,1.17206,1.1711,1.17116
1759705320,1.17116,1.1714,1.17077,1.17103
1759707120,1.17103,1.17151,1.17065,1.17138
1759708920,1.17138,1.1719,1.17108,1.17122
1759710720,1.17122,1.17175,1.17103,1.17154
1759712520,1.17154,1.17191,1.17103,1.17163
1759714320,1.17163,1.17263,1.17161,1.17263
1759716120,1.17263,1.17308,1.17251,1.17307
1759717920,1.17307,1.17308,1.17262,1.17272
1759719720,1.17272,1.17295,1.17261,1.17286
1759721520,1.17286,1.17302,1.17235,1.17252
1759723320,1.17252,1.17273,1.17199,1.1725
1759725120,1.1725,1.17257,1.17201,1.17221
1759726920,1.17221,1.17254,1.17157,1.17161
1759728720,1.17161,1.17194,1.17141,1.17175
1759730520,1.17175,1.17177,1.17045,1.17116
1759732320,1.17116,1.17126,1.16905,1.16929
1759734120,1.16929,1.17103,1.16924,1.17079
1759735920,1.17079,1.17121,1.1657,1.16627
1759737720,1.16627,1.16699,1.1652,1.16662
1759739520,1.16662,1.16796,1.16654,1.16678
1759741320,1.16678,1.16699,1.16593,1.16629
1759743120,1.16629,1.16678,1.16573,1.16621
1759744920,1.16621,1.16639,1.16528,1.16629
1759746720,1.16629,1.1666,1.16584,1.16624
1759748520,1.16624,1.16754,1.16576,1.16752
1759750320,1.16752,1.16804,1.16724,1.16795
1759752120,1.16795,1.16847,1.16731,1.16802
1759753920,1.16802,1.16903,1.16796,1.16896
1759755720,1.16896,1.16954,1.16861,1.16867
1759757520,1.16867,1.1703,1.16839,1.16989
1759759320,1.16989,1.17062,1.16953,1.16966
1759761120,1.16966,1.17177,1.16966,1.17149
1759762920,1.17149,1.1721,1.17067,1.17081
1759764720,1.17081,1.17083,1.17032,1.17066
1759766520,1.17066,1.17097,1.17033,1.17068
1759768320,1.17068,1.17125,1.17038,1.17119
1759770120,1.17119,1.17135,1.17099,1.17109
1759771920,1.17109,1.17159,1.17097,1.17111
1759773720,1.17111,1.17157,1.17107,1.17134
1759775520,1.17134,1.17141,1.17096,1.17126
1759777320,1.17126,1.17142,1.17114,1.17141
1759779120,1.17141,1.17169,1.17088,1.17089
1759780920,1.17089,1.17139,1.17083,1.17114
1759782720,1.17114,1.1713,1.17107,1.17121
1759784400,1.17064,1.17139,1.17043,1.17073
1759786200,1.17073,1.17097,1.1707,1.17079
1759788000,1.17079,1.17143,1.17079,1.17127
1759789800,1.17127,1.17131,1.17084,1.17097
1759791600,1.17097,1.1711,1.17083,1.17092
1759793400,1.17092,1.17144,1.17087,1.17095
1759795200,1.17095,1.17111,1.17048,1.17097
1759797000,1.17097,1.17097,1.17044,1.17088
1759798800,1.17088,1.17089,1.17027,1.17054
1759800600,1.17054,1.17054,1.16966,1.16971
1759802400,1.16971,1.17045,1.1697,1.17045
1759804200,1.17045,1.17058,1.17014,1.17019
1759806000,1.17019,1.17063,1.16999,1.17041
1759807800,1.17041,1.17071,1.17031,1.17035
1759809600,1.17035,1.17073,1.17017,1.1705
1759811400,1.1705,1.17063,1.16947,1.16982
1759813200,1.16982,1.16999,1.16893,1.16898
1759815000,1.16898,1.16936,1.16876,1.16919
1759816800,1.16919,1.16921,1.16832,1.16866
1759818600,1.16866,1.16895,1.16847,1.16866
1759820400,1.16866,1.16881,1.16775,1.168
1759822200,1.168,1.16813,1.16704,1.16764
1759824000,1.16764,1.16826,1.16734,1.16739
1759825800,1.16739,1.16762,1.16652,1.16661
1759827600,1.16661,1.16711,1.16629,1.1664
1759829400,1.1664,1.16669,1.16606,1.16667
1759831200,1.16667,1.16726,1.16633,1.16711
1759833000,1.16711,1.16759,1.16711,1.16741
1759834800,1.16741,1.16742,1.16577,1.16588
1759836600,1.16588,1.1663,1.16541,1.16625
1759838400,1.16625,1.16664,1.1654,1.16598
1759840200,1.16598,1.1667,1.16571,1.16669
1759842000,1.16669,1.16701,1.16621,1.16671
1759843800,1.16671,1.16692,1.16595,1.16605
1759845600,1.16605,1.16639,1.16557,1.16563
1759847400,1.16563,1.16661,1.16549,1.1663
1759849200,1.1663,1.16749,1.16614,1.16737
1759851000,1.16737,1.16799,1.16694,1.16732
1759852800,1.16732,1.16812,1.16727,1.16761
1759854600,1.16761,1.16767,1.16701,1.16703
1759856400,1.16703,1.16794,1.16702,1.16734
1759858200,1.16734,1.16762,1.16668,1.16675
1759860000,1.16675,1.16681,1.16633,1.16646
1759861800,1.16646,1.1665,1.16569,1.16579
1759863600,1.16579,1.16584,1.16511,1.1652
1759865400,1.1652,1.16536,1.16476,1.16502
1759867200,1.16501,1.16549,1.1649,1.16539
1759869000,1.16541,1.16586,1.16529,1.16576
1759870800,1.16534,1.16577,1.16516,1.16553
1759872600,1.16553,1.16575,1.16534,1.16554
1759874400,1.16553,1.16612,1.16548,1.16596
1759876200,1.16596,1.16602,1.16588,1.16593
1759878000,1.16593,1.16594,1.16535,1.16563
1759879800,1.16563,1.16587,1.16529,1.16529
1759881600,1.16529,1.16532,1.16457,1.16481
1759883400,1.16481,1.16515,1.16462,1.16475
1759885200,1.16475,1.16475,1.16274,1.16299
1759887000,1.16299,1.16299,1.16261,1.16268
1759888800,1.16268,1.1627,1.16172,1.16237
1759890600,1.16237,1.16272,1.16223,1.16238
1759892400,1.16238,1.16239,1.16178,1.16199
1759894200,1.16199,1.16246,1.16197,1.16239
1759896000,1.16239,1.16252,1.16189,1.16198
1759897800,1.16198,1.16212,1.16163,1.16192
1759899600,1.16192,1.16192,1.16124,1.16158
1759901400,1.16158,1.16194,1.16132,1.16172
1759903200,1.16172,1.16203,1.16072,1.16101
1759905000,1.16101,1.16172,1.16073,1.16165
1759906800,1.16165,1.16195,1.16119,1.16165
1759908600,1.16165,1.16342,1.16144,1.1631
1759910400,1.1631,1.16355,1.16232,1.16249
1759912200,1.16249,1.1628,1.16109,1.16148
1759914000,1.16148,1.16203,1.16109,1.16171
1759915800,1.16171,1.16183,1.16062,1.16113
1759917600,1.16113,1.16274,1.1609,1.16274
1759919400,1.16274,1.16364,1.16256,1.16335
1759921200,1.16335,1.16348,1.16262,1.16288
1759923000,1.16288,1.16313,1.16253,1.16263
1759924800,1.16263,1.16363,1.16247,1.16353
1759926600,1.16353,1.16378,1.16299,1.16327
1759928400,1.16327,1.16447,1.16311,1.16312
1759930200,1.16312,1.16386,1.16276,1.16318
1759932000,1.16318,1.16362,1.16286,1.16332
1759933800,1.16332,1.16355,1.16205,1.16217
1759935600,1.16217,1.16222,1.16126,1.16171
1759937400,1.16171,1.16187,1.16032,1.1606
1759939200,1.1606,1.16071,1.16004,1.16013
1759941000,1.16013,1.16055,1.15987,1.16052
1759942800,1.16052,1.16072,1.16026,1.16057
1759944600,1.16057,1.16093,1.16035,1.16073
1759946400,1.16073,1.16174,1.15997,1.16152
1759948200,1.16152,1.16222,1.1614,1.16199
1759950000,1.16199,1.16257,1.16199,1.16244
1759951800,1.16244,1.16283,1.16228,1.1628
1759953600,1.1628,1.16322,1.16268,1.16276
1759955400,1.16276,1.16323,1.16266,1.16279
1759957200,1.16189,1.16251,1.16189,1.16222
1759959000,1.16222,1.1628,1.16204,1.16273
1759960800,1.16273,1.1634,1.16273,1.16325
1759962600,1.16325,1.16349,1.16317,1.16336
1759964400,1.16336,1.16339,1.1628,1.16292
1759966200,1.16292,1.16322,1.16283,1.16292
1759968000,1.16292,1.16377,1.16282,1.16371
1759969800,1.16371,1.16411,1.1636,1.16371
1759971600,1.16371,1.1645,1.16365,1.16448
1759973400,1.16448,1.16455,1.16385,1.164
1759975200,1.164,1.16421,1.16391,1.16417
1759977000,1.16417,1.16477,1.16413,1.16442
1759978800,1.16442,1.16465,1.16406,1.16441
1759980600,1.16441,1.16464,1.16433,1.1645
1759982400,1.1645,1.16458,1.16437,1.16443
1759984200,1.16443,1.1647,1.1642,1.16455
1759986000,1.16455,1.16482,1.16439,1.16445
1759987800,1.16445,1.16453,1.16385,1.16386
1759989600,1.16386,1.16388,1.16227,1.16235
1759991400,1.16235,1.1625,1.16117,1.16156
1759993200,1.16156,1.16234,1.16132,1.16144
1759995000,1.16144,1.16171,1.16066,1.16112
1759996800,1.16112,1.16145,1.1607,1.16113
1759998600,1.16113,1.16145,1.16032,1.16124
1760000400,1.16124,1.16245,1.1611,1.16215
1760002200,1.16215,1.16272,1.16196,1.16256
1760004000,1.16256,1.16274,1.16206,1.16239
1760005800,1.16239,1.16241,1.16134,1.16184
1760007600,1.16184,1.1621,1.16095,1.16156
1760009400,1.16156,1.1622,1.16122,1.16124
1760011200,1.16124,1.16148,1.16053,1.16082
1760013000,1.16082,1.16162,1.16069,1.1615
1760014800,1.1615,1.16233,1.16065,1.16141
1760016600,1.16141,1.16154,1.15917,1.16027
1760018400,1.16027,1.16028,1.15779,1.15803
1760020200,1.15803,1.15883,1.15768,1.15812
1760022000,1.15812,1.15819,1.15571,1.15573
1760023800,1.15573,1.156,1.15473,1.15587
1760025600,1.15587,1.15633,1.15528,1.15585
1760027400,1.15585,1.15605,1.15527,1.15582
1760029200,1.15582,1.15664,1.15559,1.15645
1760031000,1.15645,1.15647,1.15542,1.15597
1760032800,1.15597,1.15606,1.15567,1.15573
1760034600,1.15573,1.15577,1.15423,1.15462
1760036400,1.15462,1.15555,1.15462,1.15548
1760038200,1.15548,1.15617,1.15532,1.15596
1760040000,1.15596,1.15655,1.15587,1.15652
1760041800,1.15652,1.1567,1.15625,1.15647
1760043600,1.15546,1.15629,1.1552,1.15617
1760045400,1.15617,1.15649,1.15605,1.15632
1760047200,1.15632,1.15671,1.15617,1.15631
1760049000,1.15631,1.15654,1.15625,1.15648
1760050800,1.15648,1.15648,1.15568,1.15631
1760052600,1.15631,1.15663,1.15618,1.15655
1760054400,1.15655,1.15665,1.15609,1.1563
1760056200,1.1563,1.15706,1.15616,1.15676
1760058000,1.15676,1.15713,1.15658,1.15684
1760059800,1.15684,1.15691,1.15628,1.15629
1760061600,1.15629,1.15729,1.15627,1.1572
1760063400,1.1572,1.15724,1.15675,1.15696
1760065200,1.15696,1.15717,1.15676,1.15715
1760067000,1.15715,1.15741,1.1571,1.15729
1760068800,1.15729,1.15737,1.15677,1.15704
1760070600,1.15704,1.15736,1.15688,1.15736
1760072400,1.15736,1.15775,1.15716,1.15751
1760074200,1.15751,1.15779,1.15698,1.15702
1760076000,1.15702,1.15726,1.1567,1.1569
1760077800,1.1569,1.15748,1.15611,1.15705
1760079600,1.15705,1.15766,1.1564,1.15693
1760081400,1.15693,1.15801,1.15678,1.15781
1760083200,1.15781,1.15895,1.15755,1.15864
1760085000,1.15864,1.15874,1.15781,1.1579
1760086800,1.1579,1.15801,1.15702,1.15703
1760088600,1.15703,1.15793,1.15689,1.15747
